Wall time,Step,Value
1784177864.1482525,15585,13.0
1784177864.1592286,15603,18.0
1784177864.174173,15641,19.0
1784177864.1821468,15665,24.0
1784177864.1868515,15679,14.0
1784177864.1938148,15692,13.0
1784177864.2007923,15708,16.0
1784177864.20678,15719,11.0
1784177864.2147443,15733,14.0
1784177864.2227185,15758,25.0
1784177864.2396712,15792,9.0
1784177864.2506256,15817,25.0
1784177864.2635837,15844,12.0
1784177864.2725608,15863,19.0
1784177864.2894948,15902,39.0
1784177864.2994616,15925,23.0
1784177864.3562715,16072,63.0
1784177864.3802006,16120,24.0
1784177864.3831906,16130,10.0
1784177864.3991287,16164,34.0
1784177864.4140904,16206,42.0
1784177864.4196143,16221,15.0
1784177864.428584,16244,23.0
1784177864.4375458,16271,27.0
1784177864.4445307,16295,24.0
1784177864.4594853,16330,15.0
1784177864.4734275,16367,37.0
1784177864.4929268,16414,47.0
1784177864.5138657,16479,24.0
1784177864.543757,16550,33.0
1784177864.5627694,16589,39.0
1784177864.5816915,16640,51.0
1784177864.591609,16664,24.0
1784177864.6065469,16712,48.0
1784177864.6195035,16741,29.0
1784177864.657473,16826,48.0
1784177864.6734247,16863,37.0
1784177864.693344,16912,49.0
1784177864.7003295,16939,27.0
1784177864.711293,16967,28.0
1784177864.7282274,17011,44.0
1784177864.7651129,17114,54.0
1784177864.8029788,17202,18.0
1784177864.8388567,17284,54.0
1784177864.8509016,17309,25.0
1784177864.8577943,17327,18.0
1784177864.8984842,17424,24.0
1784177864.9114447,17455,31.0
1784177864.9473202,17555,43.0
1784177864.9552934,17581,26.0
1784177864.9778955,17640,17.0
1784177864.9858837,17665,25.0
1784177864.9978292,17693,28.0
1784177865.0117962,17726,15.0
1784177865.0207524,17741,15.0
1784177865.0656164,17844,38.0
1784177865.0935173,17923,79.0
1784177865.115445,17994,54.0
1784177865.1313827,18032,38.0
1784177865.1383598,18049,17.0
1784177865.185438,18160,111.0
1784177865.2243063,18244,52.0
1784177865.2362752,18274,30.0
1784177865.2462325,18300,26.0
1784177865.255203,18319,19.0
1784177865.2671728,18348,14.0
1784177865.2831798,18377,19.0
1784177865.3120737,18425,21.0
1784177865.3219798,18445,20.0
1784177865.3319461,18468,23.0
1784177865.3409164,18490,22.0
1784177865.355866,18524,34.0
1784177865.4226432,18692,49.0
1784177865.427637,18709,17.0
1784177865.4415932,18749,40.0
1784177865.4555337,18784,35.0
1784177865.4824522,18853,69.0
1784177865.5000262,18892,24.0
1784177865.5199592,18937,45.0
1784177865.53397,18962,25.0
1784177865.5448647,18988,26.0
1784177865.569884,19045,57.0
1784177865.5807512,19079,34.0
1784177865.600684,19129,50.0
1784177865.6116436,19151,22.0
1784177865.6216075,19183,32.0
1784177865.6395447,19227,44.0
1784177865.6724362,19318,66.0
1784177865.731342,19448,130.0
1784177865.7352712,19459,11.0
1784177865.7571526,19513,54.0
1784177865.7641382,19532,19.0
1784177865.7850592,19595,63.0
1784177865.8049915,19641,46.0
1784177865.881736,19843,55.0
1784177865.8997276,19883,40.0
1784177865.9216022,19924,41.0
1784177865.9346604,19954,30.0
1784177865.940651,19968,14.0
1784177865.9564862,20005,37.0
1784177866.0008693,20122,84.0
1784177866.0068555,20135,13.0
1784177866.089579,20342,113.0
1784177866.1085982,20388,46.0
1784177866.1304436,20428,18.0
1784177866.1451502,20464,36.0
1784177866.1690705,20525,61.0
1784177866.1967516,20597,72.0
1784177866.2107065,20633,36.0
1784177866.2256463,20674,41.0
1784177866.246586,20729,55.0
1784177866.2724998,20794,34.0
1784177866.2914283,20844,50.0
1784177866.30239,20878,34.0
1784177866.3516703,20966,88.0
1784177866.3927832,21079,70.0
1784177866.4157615,21127,48.0
1784177866.4365783,21183,56.0
1784177866.4535134,21220,37.0
1784177866.4644852,21246,26.0
1784177866.48441,21294,48.0
1784177866.6136553,21610,71.0
1784177866.632591,21663,53.0
1784177866.6445427,21692,29.0
1784177866.6525245,21715,23.0
1784177866.658496,21730,15.0
1784177866.6684709,21757,27.0
1784177866.6893938,21802,20.0
1784177866.729267,21886,23.0
1784177866.8000317,22052,101.0
1784177866.8239424,22109,57.0
1784177866.859822,22196,87.0
1784177866.8737843,22228,32.0
1784177866.9435463,22392,28.0
1784177866.9555023,22422,30.0
1784177866.9774382,22473,27.0
1784177867.0003514,22538,65.0
1784177867.020287,22583,45.0
1784177867.0471954,22642,59.0
1784177867.148865,22891,66.0
1784177867.1568289,22912,21.0
1784177867.1857326,22985,73.0
1784177867.2003665,23019,34.0
1784177867.2282639,23082,63.0
1784177867.2462134,23123,41.0
1784177867.338894,23359,236.0
1784177867.3538542,23382,23.0
1784177867.3842523,23460,78.0
1784177867.4101737,23519,41.0
1784177867.4310954,23579,60.0
1784177867.4849231,23716,111.0
1784177867.5821347,23937,161.0
1784177867.5940864,23965,28.0
1784177867.6379488,24076,47.0
1784177867.7176726,24288,97.0
1784177867.7545576,24388,100.0
1784177867.7814677,24444,56.0
1784177867.8372726,24567,123.0
1784177867.9867718,24908,90.0
1784177868.003715,24945,37.0
1784177868.012685,24968,23.0
1784177868.0944123,25135,167.0
1784177868.1889741,25388,101.0
1784177868.2249935,25462,74.0
1784177868.264719,25551,89.0
1784177868.296618,25636,85.0
1784177868.3424516,25743,107.0
1784177868.450092,25958,26.0
1784177868.5239716,26136,125.0
1784177868.590749,26276,140.0
1784177868.6296182,26338,40.0
1784177868.7103481,26467,129.0
1784177868.8076122,26662,16.0
1784177868.878391,26795,133.0
1784177868.9481459,26920,125.0
1784177869.0049472,27005,85.0
1784177869.25131,27321,225.0
1784177869.349981,27449,128.0
1784177869.4476516,27559,110.0
1784177869.7338185,27880,134.0
1784177869.843978,28014,134.0
1784177869.948851,28138,124.0
1784177870.0644636,28273,135.0
1784177870.2944715,28566,127.0
1784177870.315401,28592,26.0
1784177870.574724,28882,141.0
1784177870.621558,28942,42.0
1784177870.6355114,28964,22.0
1784177870.8677344,29238,154.0
1784177870.9793618,29362,124.0
1784177871.037176,29432,70.0
1784177871.0471337,29447,15.0
1784177871.331839,29771,261.0
1784177871.4671018,29921,138.0
1784177871.609536,30092,171.0
1784177871.8574195,30370,278.0
1784177871.9142241,30433,63.0
1784177872.015559,30540,107.0
1784177872.0474524,30573,33.0
1784177872.0783486,30610,37.0
1784177872.1731184,30714,104.0
1784177872.2099931,30759,45.0
1784177872.3345764,30889,130.0
1784177872.663944,31241,195.0
1784177872.868622,31475,234.0
1784177873.0310447,31660,185.0
1784177873.4737802,32154,88.0
1784177873.5837996,32273,119.0
1784177873.7133658,32423,150.0
1784177873.871836,32587,164.0
1784177874.0228298,32766,179.0
1784177874.4054406,33214,183.0
1784177874.5840757,33421,207.0
1784177874.6757834,33522,101.0
1784177874.7897427,33646,124.0
1784177874.9600322,33839,193.0
1784177875.8729205,34820,205.0
1784177876.1330514,35093,273.0
1784177876.3151867,35273,180.0
1784177876.6460364,35630,357.0
1784177876.8025134,35790,160.0
1784177876.9421923,35949,159.0
1784177877.1125197,36124,128.0
1784177877.1938844,36209,85.0
1784177877.3833518,36391,182.0
1784177877.418136,36424,33.0
1784177877.6250994,36624,200.0
1784177877.7118087,36721,97.0
1784177877.9441433,36967,246.0
1784177877.9710433,36993,26.0
1784177878.16628,37180,187.0
1784177878.6111715,37629,230.0
1784177878.758666,37793,164.0
1784177878.9420583,37977,184.0
1784177879.0955415,38124,147.0
1784177879.288287,38306,182.0
1784177879.5043437,38520,214.0
1784177879.6435533,38663,143.0
1784177879.9776118,39008,152.0
1784177880.3644445,39402,206.0
1784177880.55013,39596,194.0
1784177880.7361526,39789,193.0
1784177881.0112386,40062,273.0
1784177881.3783505,40414,352.0
1784177881.8376546,40880,249.0
1784177882.3405201,41360,199.0
1784177882.564301,41588,228.0
1784177883.0267656,42031,258.0
1784177883.4809675,42447,227.0
1784177883.909503,42837,390.0
1784177884.095825,42994,157.0
1784177884.322768,43187,193.0
1784177884.5711184,43404,217.0
1784177885.2012131,43969,170.0
1784177885.6380095,44358,389.0
1784177886.2965765,44928,188.0
1784177886.6236758,45218,290.0
1784177886.9271903,45506,288.0
1784177887.8382475,46324,236.0
1784177888.1222892,46590,266.0
1784177888.7282884,47099,263.0
1784177889.125628,47443,344.0
1784177889.3709533,47662,219.0
1784177889.6137683,47855,193.0
1784177890.2409039,48355,500.0
1784177890.5221972,48583,228.0
1784177890.7169702,48762,179.0
1784177890.9135861,48932,170.0
1784177891.1289399,49145,213.0
1784177891.3500087,49338,193.0
1784177891.8443956,49789,289.0
1784177892.1990907,50123,334.0
1784177892.4102597,50317,194.0
1784177893.1490803,51004,298.0
1784177893.3354523,51173,169.0
1784177893.505198,51335,162.0
1784177893.7653623,51565,230.0
1784177893.9656632,51744,179.0
1784177894.1859307,51933,189.0
1784177894.4816258,52186,253.0
1784177894.8701737,52551,188.0
1784177895.0879042,52759,208.0
1784177895.557115,53177,208.0
1784177895.7564237,53365,188.0
1784177895.9757533,53557,192.0
1784177896.1382358,53714,157.0
1784177896.3392117,53893,179.0
1784177896.5473223,54075,182.0
1784177896.9260602,54394,319.0
1784177897.1303644,54569,175.0
1784177897.3943121,54800,231.0
1784177897.5712833,54962,162.0
1784177897.7876635,55148,186.0
1784177898.0197732,55337,189.0
1784177898.1939566,55488,151.0
1784177898.4501092,55711,223.0
1784177898.94484,56169,279.0
1784177899.189763,56386,217.0
1784177899.3711488,56541,155.0
1784177899.5852435,56733,192.0
1784177899.9752629,57078,171.0
1784177900.1617305,57251,173.0
1784177901.2475026,58215,157.0
1784177901.8470194,58782,173.0
1784177902.3069627,59190,178.0
1784177902.4894607,59366,176.0
1784177902.8007095,59642,276.0
1784177903.0511436,59878,236.0
1784177903.2512934,60054,176.0
1784177903.6323514,60412,171.0
1784177903.846472,60620,208.0
1784177904.052908,60798,178.0
1784177904.3148782,61061,263.0
1784177904.6637664,61373,312.0
1784177904.8581166,61539,166.0
1784177905.0974128,61758,219.0
1784177905.3123643,61952,194.0
1784177905.4888732,62115,163.0
1784177905.682838,62306,191.0
1784177905.8741808,62476,170.0
1784177906.110394,62677,201.0
1784177906.3323305,62865,188.0
1784177906.5722108,63085,220.0
1784177906.7831237,63289,204.0
